source_id,sentence,label,label_for_kaggle
9908COS_12,3500萬個極效鎖水因子 給你1000倍高保濕 肌膚綻放奇蹟般完美水潤光澤...碧兒泉5000L活泉水凝凍獨特的清涼薄荷因子可以瞬間降膚溫2度，清涼的質地防止水分流失同時振奮肌膚...3500萬個極效鎖水因子x1000倍保濕奇蹟 同時再改善三大肌膚不完美問題...內含“HD柔焦微晶體”，可以降低毛孔明顯度26%，減少肌膚粗糙度48%，增加膚色均勻度34%，一次解決三大肌膚不完美問題...3500萬個極效鎖水因子1000倍高保濕...可以降低毛孔明顯度26%，減少肌膚粗糙度48%，增加膚色均勻度34%，一次解決三大肌膚不完美問題...,第24條第2項,1
10008COS_76,使皮膚細胞活化，可抗老化，減少皺紋之深度，幫助維生素E的再生，減少60%-70%細胞中DNA的老化...使用CoQ10於六星期後，發現皺紋的深度可減少27%，十星期後43%的細紋消失，同時發現老人斑也淡化了...,第24條第2項,1
10505COS-done_16,青春不懈 逆齡一生...且未刊載廣告核准字號...IOPE艾諾碧，舒芙蕾劑型底妝產品中唯一的強化毛孔彈力成份，增加78倍的礦物水成份，水潤光感舒芙蕾粉凝乳擁有最多臨床實驗，水份、肌膚溫度、、12小時長久持妝、12小時持續遮瑕毛孔...舒芙蕾劑型底妝首例唯一，潤澤保濕超到位，一步擁有裸透光！人體的細胞膜與間脂質的組成成份，促進膠原蛋白的合成以及防止老化效果...使用前後比較圖，且未刊登廣告許可字號...飽水度改善使用3週後21.65% 6週後26.48%皮膚保水度提升！ 角質量改善 13.17%有效減少 兩頰緊實度提升 使用3週後8.64% 6週後9.88%有緊實度提升的感覺...且未刊載廣告核准字號...它能加速細胞能量生成，再生緊密細緻的三角肌紋。此外升級版智慧分子釘模擬科技，就像為肌膚角質層注入滿滿的保濕膠水，讓細胞緊密連結再一起，抵禦外在環境的侵害...且未刊載廣告核准字號...,第24條第1項,0
10012COS_20,（脂肪增量+轉化自體脂肪）有如隱形豐胸手術...只要28天讓妳擁有 升級1CUP波波動人...Volufiline乳房增大提升雌二醇Estradiol刺激乳腺促進胸部生長...(佐前後使用比較畫面)...再生能量...減緩落髮...雄性禿、髮際線禿、圓形禿、壓力落髮、頭頂稀疏、M型禿...所有症狀一次解決紅腫、頭皮腫、阻塞發麻、頭皮屑...真正落髮門診專用...(佐前後使用比較畫面)...,第24條第1項,0
9912COS_30,坊間唯一最長時間 用最科學的方法 有效分解細菌...達到高效脫臭及抑汗功能...『QB1號持久體香系列』能持續抑制皮膚表面的雜菌增生，阻隔細菌和汗液的結合，進而達到體香的效果...有效促進肌膚代謝 Bio-Antiage可滋潤、美白醣基海藻糖啟動細胞活動 銀耳多醣體超高滋潤保水性...還含有8種胺基酸，可促進皮膚代謝，預防皮膚發生色素沈澱的情況，讓您的雙足宛若新生嬰兒般嬌嫩...,第24條第1項,0
10411COS_13,將面膜分為上下兩片，上面膜可橫向拉提額頭及眼周，下面膜可縱向拉提嘴角、臉頰、下顎部位並緊實輪廓線條，同時做到所有想要的保養...聰明的上下片面膜設計幫我注意到了重要的輪廓線條，就連嘴角、臉頰、下顎都提拉到了...,第24條第2項,1
10106COS_82,敏感/痘痘肌/醫美術後專用...改善暗沉 緊緻毛孔...撫平細紋...使肌膚恢復透亮與白皙...青春痘...毛孔粗大...異位性皮膚炎...斑點 暗沉...,第24條第1項,0
9907COS_4,開發出醫療級的BB霜，暗沉肌適用的VC亮白裸妝BB霜...能改善膚色；泛紅斑點適用的VC舒緩遮瑕BB霜，添加多種植物性舒緩抗敏成分，呵護敏感肌；加強臉部輪廓美肌弧線的VC晶鑽柔光BB霜...美白...上妝保養一瓶搞定...醫療級BB霜...新添加三胜肽促進肌膚第III型膠原蛋白增生，可達到加乘抗皺效果，六胜肽可放鬆表情紋，五胜肽可刺激膠原蛋白新生...痘痘發炎、紅腫 當皮脂分泌旺盛時，將大量滋生細菌...能促進肌膚更新，預防及減少痘痘、粉刺增生...可強效修復表皮組織，保護肌膚免於被氧化及破壞，有效改善乾燥現象...有效改善浮腫、眼袋及黑眼圈...運用還原、調理、凍結、抗糖化、抑制、加速代謝、抗氧化等七大機制...全面解決肌膚斑點、暗沉及膚色不均問題...全球最新抗氧化成分...吸收自由基...可完整防護UVA與UVB，減少紫外線對肌膚的傷害...強效抗氧...,第24條第2項,1
10504COS-half_4,（光采再生活膚霜）快速提昇循環及代謝力，活化表皮細胞再生能力，重建肌膚結構...（賦活晚安眼膜）舒緩疲憊眼周、改善黑眼圈...（極緻特潤精華）補充肌膚所需的油脂，增加肌膚保濕的繽航力，達到潤澤涵養的保濕效果....,第24條第2項,1
9911COS_23,促進細胞重組及再生功能，強化表皮的抵抗力...有效修補及治療真皮組織...病症於頭暈、頭痛...四肢痠痛...深入體內氣血循環，代謝瘀穢的堆積...促進交感神經及緩和情緒...對於風濕性關節炎有治癒的效果...抗衰防老、抗感染、抑制癌細胞生長、降血脂...增強免疫...鎮靜止痛...改善血凝...抗菌作用...復活細胞...強化膠原母細胞增生...,第24條第2項,1
9910COS_30,除了直接補充彈力元素，所含成分還能促進肌膚生成膠原蛋白，加倍增加胸部肌膚彈性活力...蜂王乳、蜂蜜、膠原蛋白、彈力蛋白、山藥五大彈力精華萃取成分，在胸部肌膚形成長效作用薄膜，肌膚瞬間充滿彈力豐潤，隨時供給胸部肌膚滿分緊實，讓胸型更趨於圓潤立體...天然保濕因子高效鎖水，提升胸部肌膚20%的潤澤型態，使胸部看起來更年輕...凸腹 粗腰剋星...燃燒 提拉 游泳圈不纏身...燃燒緊實 撫平細紋 彈力up up...勻體同時殲滅可怕的凹凸紋...平復 纖腰 雕臀...有效燃燒不堆積...,第24條第1項,0
10412COS_9,深入細胞修護更新，激增2倍膠原蛋白，有效消除疲倦老態...立即舒緩肌膚緊繃不適，改善敏感發炎...提升肌膚明亮光滑度並增進修護瑕疵力...倩碧三步驟可以徹底清潔肌膚、代謝老廢角質、保持油水平衡...由內而外增生膨潤度、真正收緊肌膚，創造360度美肌...使用2天，有效增生417%層連蛋白;使用3天，立即提升294%膠原蛋白...瞬間建造肌底的膠原地基，三天，增生三倍自體膠原蛋白...,第24條第2項,1
9808COS_24,毛孔SPA 露得清搞定黑頭粉刺...露得清新推出的深層淨化抗黑頭系列，獨創毛孔居家SPA三步驟，掃除黑頭粉刺，讓毛孔順暢呼吸...瓦解底層黑色素...促進細胞更新，代謝黑色素；刺激膠原蛋白生成...馬齒覓　抗發炎／舒緩...讓黑色素母細胞停止作用...；經過臨床實驗證實，使用四週後...81%的消費者都認為膚色明顯變白晰...,第24條第2項,1
10105COS_36,掃黑...四重淨白...唯一雞尾酒式配方...四層斷黑機制...8倍保濕力24小時長效保濕...讓肌膚像飽和氣球緊實富有彈性...,第24條第1項,0
10105COS_27,適合天天使用...專家背書-知名皮膚科醫師、美容教主牛教授及化妝品專家一致推薦...可放鬆皺紋...極強的吸水性...補水維持肌膚水感...鬆弛肌膚...四效合一...抗老...肽神奇的抗皺緊致效果...吸收加倍...三大除皺魔力...各種問題一瓶搞定鬆弛、膚色不均、皺紋、毛孔粗大 孕斑、雀斑、色斑...,第24條第1項,0
10006COS_65,（神奇紫草霜）有效舒緩皮膚；溫和不刺激更適合全家大小使用！是您隨身不可或缺萬用修護霜...（神奇紫草護唇膏）並含二氧化鈦物理性防曬，安全放心的幫你抵擋陽光傷害...（清新舒緩霜）隨時隨地讓您放鬆舒緩！薄荷腦及多種天然草本成份可快速舒緩疲憊的精神，及隨時解決肌肉酸痛的問題...,第24條第1項,0
9904COS_5,掌握了青春樞紐關鍵成分，透過白透基因密碼，層層控管黑色素，不僅斑點淡化了，肌膚白皙度大幅躍進，水嫩透亮光澤浮現，皺紋同時獲得平撫...迪奧第一款夜間美白精華能在肌膚內部逆轉黑色素生成。歷經10年針對DNA修護研究的成果，結合迪奧最有效美白科技『DNA晶鑽淨黑系統』與獨特珍稀成分，能在肌膚內部作用，淡化既有斑點，阻斷正成形的斑點，並預防未來斑點形成...瞬間白x瞬間亮 破解妳的黑色素密碼...美白超亮采 瞬間白21天煥膚精華：一滴精純，三酸齊聚的醫療級美白密集修護安瓶。小小一滴，徹底瓦解肌膚黑色素沉澱，有效擊退色斑，改善黯沉膚色。...有效解決肌膚分子毒素的奇蹟精萃，能清除細胞深層的毒素，達到兩倍抗老功效...迪奧雪晶靈DNA黑鑽夜間修護精華...能在細胞核心作用，阻斷正在成形斑點，並預防未來黑斑形成...在白天 細胞核DNA受損 細胞受損進入細胞連鎖反應斑點形成...在夜晚 肌膚暫離外在環境侵害，肌膚密集新陳代謝進行自我細胞修護...不受日間外在環境侵害下，DNA可完整修護，抑制黑色素過度生成。...,第24條第2項,1
10408COS_22,受到莫瑞絲充滿都會感又富有詩意的作品啟發，三宅一生捕捉花朵綻放飛舞滿天的瞬間，春天的徐徐微風將閃耀的粉紅胡椒輕盈帶起，柔和小蒼蘭和玉蘭花的甜美香味，一生之水春櫻漫舞女香讓整個城市輕柔綻放...。...進入春季，氣溫回暖，肌膚的油脂分泌量也開始增加，當油脂與空氣中的髒污粒子結合後，容易阻塞毛孔、產生粉刺或痘痘，徹底清潔是打造完美肌膚的第一步...。...1瓶攻破黯沉、痘疤、斑點。打造出零色差全透白的美肌等級! 93%顯著亮白 91%肌膚透亮 98%使用滿意 95%願意回購...,第24條第1項,0
10309COS_4,可有效阻擋95%紫外線...高濃度維他命C，高效淨白，延緩衰老麴酸，抑制黑色素生成，淡化斑點...黑色素沉澱 5-7天，看到淡化黑色素效果、曬斑；10-14天看到斑點變淺了、雀斑；15-20天 連原本天生的雀斑都淡掉、肝斑、孕斑；25-30天完全幫你解決美白、淡斑、隔離紫外線、保溼...上妝就是保養、高彩度珠光因子、玻尿酸高保濕因子、上色護唇合而為一...上妝的同時釋放大量保濕與柔軟成份、使唇部柔軟滑嫩，豐厚飽滿、軟化唇部角質，改善暗沉唇色...大受好評、屢創佳績、2012年累積銷售48萬支、2013年累積銷售76萬支、上市至今銷售突破124萬支...40%醫美保養成分、60%天然植物基底...別讓雙手洩漏年齡的秘密，針對乾燥、粗糙、暗沉、撕裂、皺紋、脫皮...一瓶搞定粗手粗腳象皮肘、河馬膝、犀牛腳、公主肘、貴婦膝、名媛腳...保濕力實驗使用前16.9%使用後80.6%...含膠原蛋白生成速度快3倍，消除眼周皺紋，效果業界幾乎無人能及；針對解決頑固海溝型皺紋，快速撫平細紋，重現年輕，包括抬頭紋和原生的法令紋...大型急救外科手術患者的主要治療成分...是唯一可刺激膠原蛋白、彈力蛋白和熱衝擊蛋白同時增生的成份，恢復肌膚再生的能力...使用12天以後，老態獲得改善，前後祇12天就變臉成功...經從第1天使用此產品，到第4天、第7天、至第12天，就完全變臉成功！經使用後12個小時，就感受到肌膚的平滑、緊緻，到第4天 就有所改善，第12天就變成另一張臉...醫療等級的專門針對肌膚創傷修復術後保養...活性高達30，可以會讓你做到醫療修復的效果...因為當初他們在研發時，針對法國勃根地這個品種再去做活體萃取，發現濃度高達30的時侯，它可做到大面積的外科醫療上創復治療手術上，所以針對很多人這也是一條刀疤上去，深色性的疤痕可以做到...,第24條第1項,0
10105COS_42,史上最強肌因抗老修護...14天反轉肌齡4歲...神聖蓮花種子萃取輔以『DEJ訊息胜肽』，大量傳送細胞青春訊息，加速夜間肌膚癒合功能、修復老化帶來的DNA損傷，同時刺激肌膚膠原蛋白再生；肌膚還原年輕彈力...,第24條第2項,1
9903COS_48,含有光澤美肌成分添加，肌膚粗糙對策可消除水腫及橘皮組織...性感S曲線，莓用過別說瘦...燃燒脂肪的熱銷商品 光靠塗抹就能瘦下來...覆盆莓裡含有比唐辛子大3倍的脂肪分解效果...,第24條第2項,1
9903COS_44,韓國專利成分：調理->補養->修護->活膚...衛署核可超強效果：抗老、除皺、保濕、活化、防護、光澤、明亮、彈性、飽滿、緊緻、去角質、舒緩...可適用各種膚質 各種疲倦狀態...三種抗老除皺專利成分：人蔘...防止老化、除皺、活化、保濕...可隨肌膚溫度調色遮瑕...,第24條第2項,1
10011COS_21,透過肌膚28天的黃金周期，帶人重返青春膚質，被譽為是『美麗再生奇蹟』。把握夜間黃金細胞修護時期，特別添加1克價值七百萬美元的『端粒脢』與『EGF』兩大明星成分，有效促進細胞修護與再生，讓肌膚持續保持年輕狀態，為了使端粒脢作用與活性不受其他成分的干擾，連續28天每次只需使用一滴於全臉，不需在塗抹任何保養品...由小到大的圓形圖案如同細胞，呼應商品回復肌膚細胞活力的主要功效...她檢視市場上各式化妝水，發現幾乎沒有一瓶是訴求抗老、抗氧化的功效...專為亞洲女性量身訂作的【保溼和抗老、抗氧化】兼具的化妝水...平衡頭皮菌種...幫助頭皮益菌生長、抑制有害菌，提高頭皮自癒力...具有優異的抗氧化效果，可保護毛囊、預防落髮且有抑菌功效...針對不同的頭皮與頭髮問題，不斷地在植物王國領域中搜尋珍貴活性成份，提出保養與治療的解決之道，尤其針對去頭皮屑及抗落髮等頭皮護理產品，更與醫院與學術機構合作，進行臨床實驗證明其療效...植物萃取具有抗氧化效果，能預防落髮、抑菌並能幫助髮絲潤澤不糾結...醫學實驗證明，連續使用4週，去頭皮屑效果高達84%...,第24條第1項,0
